time,phase_A,phase_B,phase_C
5.03,7.07725338873868,7.091789896876475,7.02155671438484
5.04,7.08732143713239,7.101857071470306,7.031621491397298
5.05,7.0973894549867165,7.111924234838244,7.0416863101750335
5.0600000000000005,7.10745744297666,7.121991387228392,7.051751169794942
5.07,7.117525401762302,7.132058528883369,7.061816069354323
5.08,7.127593331989135,7.142125660040431,7.071881007970427
5.09,7.137661234288382,7.1521927809315935,7.081945984780018
5.1000000000000005,7.147729109277316,7.162259891783742,7.092010998938935
5.11,7.157796957559565,7.172326992818748,7.10207604962168
5.12,7.167864779725416,7.1823940842535805,7.1121411360209965
5.13,7.177932576352107,7.192461166300413,7.1222062573474725
5.14,7.1880003480041195,7.202528239166731,7.132271412829142
5.15,7.198068095233457,7.212595303055433,7.1423366017111025
5.16,7.208135818579922,7.222662358164933,7.152401823255137
5.17,7.218203518571386,7.2327294046892625,7.162467076739344
5.18,7.228271195724052,7.242796442818162,7.172532361457778
5.19,7.238338850542716,7.252863472737181,7.182597676720095
5.2,7.248406483521014,7.262930494627765,7.192663021851213
5.21,7.258474095141672,7.272997508667354,7.202728396190966
5.22,7.268541685876746,7.283064515029463,7.212793799093782
5.23,7.27860925618786,7.293131513883774,7.222859229928358
5.24,7.288676806526431,7.303198505396217,7.232924688077342
5.25,7.298744337333903,7.3132654897290585,7.24299017293703
5.26,7.30881184904196,7.3233324670409745,7.253055683917057
5.2700000000000005,7.318879342072744,7.333399437487137,7.2631212204401105
5.28,7.328946816839069,7.343466401219287,7.273186781941636
5.29,7.339014273744621,7.353533358385814,7.283252367869556
5.3,7.349081713184169,7.363600309131826,7.293317977683997
5.3100000000000005,7.35914913554375,7.3736672535992245,7.303383610857017
5.32,7.369216541200874,7.383734191926775,7.313449266872342
5.33,7.3792839305247035,7.393801124250177,7.323514945225111
5.34,7.389351303876244,7.40386805070213,7.333580645421619
5.3500000000000005,7.399418661608519,7.4139349714124,7.343646366979074
5.36,7.409486004066752,7.424001886507886,7.353712109425356
5.37,7.419553331588533,7.434068796112683,7.363777872298777
5.38,7.429620644503994,7.444135700348143,7.373843655147856
5.39,7.439687943135969,7.454202599332936,7.383909457531089
5.4,7.4497552278001535,7.464269493183108,7.393975279016731
5.41,7.45982249880527,7.474336382012143,7.40404111918258
5.42,7.469889756453215,7.484403265931014,7.414106977615764
5.43,7.479957001039212,7.4944701450482425,7.424172853912538
5.44,7.49002423285196,7.504537019469953,7.434238747678079
5.45,7.500091452173777,7.514603889299923,7.444304658526293
5.46,7.510158659280741,7.524670754639636,7.454370586079616
5.47,7.5202258544428275,7.534737615588333,7.4644365299688324
5.48,7.530293037924046,7.544804472243063,7.474502489832885
5.49,7.540360209982568,7.55487132469873,7.484568465318696
5.5,7.550427370870863,7.564938173048136,7.494634456080994
5.51,7.5604945208358165,7.57500501738204,7.504700461782137
5.5200000000000005,7.57056166011886,7.585071857789187,7.514766482091946
5.53,7.580628788956086,7.5951386943563675,7.524832516687539
5.54,7.590695907578372,7.605205527168448,7.534898565253172
5.55,7.60076301621149,7.615272356308424,7.544964627480079
5.5600000000000005,7.610830115076222,7.625339181857453,7.555030703066317
5.57,7.620897204388473,7.635406003894902,7.565096791716617
5.58,7.630964284359371,7.645472822498382,7.575162893142238
5.59,7.641031355195383,7.655539637743789,7.5852290070608195
5.6000000000000005,7.651098417098409,7.665606449705342,7.595295133196241
5.61,7.661165470265888,7.675673258455618,7.605361271278485
5.62,7.671232514890894,7.685740064065594,7.615427421043504
5.63,7.681299551162234,7.6958068666046735,7.625493582233084
5.64,7.691366579264543,7.70587366614073,7.635559754594718
5.65,7.701433599378374,7.715940462740133,7.645625937881483
5.66,7.71150061168029,7.726007256467789,7.65569213185191
5.67,7.721567616342951,7.736074047387169,7.66575833626987
5.68,7.731634613535201,7.74614083556034,7.6758245509044505
5.69,7.741701603422152,7.756207621047996,7.685890775529844
5.7,7.751768586165268,7.766274403909493,7.695957009925231
5.71,7.761835561922441,7.776341184202873,7.706023253874678
5.72,7.7719025308480765,7.786407961984896,7.71608950716702
5.73,7.781969493093166,7.796474737311066,7.726155769595759
5.74,7.792036448805365,7.806541510235664,7.736222040958964
5.75,7.802103398129062,7.816608280811766,7.746288321059164
5.76,7.812170341205458,7.82667504909128,7.756354609703254
5.7700000000000005,7.822237278172631,7.836741815124963,7.766420906702398
5.78,7.832304209165609,7.846808578962452,7.776487211871931
5.79,7.8423711343164335,7.856875340652287,7.786553525031271
5.8,7.852438053754228,7.8669421002419355,7.7966198460038285
5.8100000000000005,7.862504967605264,7.877008857777814,7.806686174616915
5.82,7.872571875993019,7.887075613305315,7.816752510701659
5.83,7.882638779038245,7.897142366868827,7.826818854092922
5.84,7.892705676859021,7.907209118511758,7.8368852046292155
5.8500000000000005,7.9027725695708195,7.917275868276555,7.84695156215262
5.86,7.91283945728656,7.9273426162047285,7.857017926508706
5.87,7.922906340116665,7.937409362336871,7.867084297546458
5.88,7.932973218169117,7.94747610671268,7.877150675118197
5.89,7.943040091549513,7.95754284937097,7.88721705907951
5.9,7.953106960361115,7.967609590349704,7.897283449289174
5.91,7.963173824704903,7.977676329686002,7.907349845609088
5.92,7.973240684679625,7.987743067416165,7.917416247904202
5.93,7.983307540381846,7.9978098035756915,7.9274826560424545
5.94,7.993374391905998,8.007876538199296,7.937549069894699
5.95,8.003441239344424,8.017943271320924,7.947615489334645
5.96,8.013508082787428,8.028010002973772,7.957681914238793
5.97,8.023574922323316,8.038076733190303,7.967748344486374
5.98,8.033641758038444,8.048143462002262,7.977814779959286
5.99,8.043708590017259,8.058210189440693,7.9878812205420395
6.0,8.05377541834234,8.068276915535954,7.997947666121697
6.01,8.063842243094445,8.07834364031773,8.008014116587818
6.0200000000000005,8.073909064352542,8.088410363815052,8.0180805718324
6.03,8.083975882193855,8.09847708605631,8.02814703174983
6.04,8.094042696693903,8.108543807069262,8.038213496236828
6.05,8.104109507926534,8.118610526881058,8.0482799651924
6.0600000000000005,8.114176315963967,8.128677245518247,8.058346438517779
6.07,8.12424312087682,8.138743963006789,8.068412916116385
6.08,8.134309922734154,8.148810679372069,8.07847939789377
6.09,8.144376721603502,8.158877394638916,8.088545883757574
6.1000000000000005,8.154443517550904,8.168944108831607,8.098612373617481
6.11,8.164510310640942,8.17901082197388,8.10867886738517
6.12,8.17457710093677,8.189077534088955,8.118745364974268
6.13,8.184643888500142,8.199144245199534,8.128811866300316
6.140000000000001,8.194710673391455,8.209210955327817,8.13887837128072
6.15,8.204777455669765,8.219277664495515,8.148944879834712
6.16,8.214844235392826,8.229344372723858,8.159011391883308
6.17,8.224911012617113,8.239411080033609,8.16907790734927
6.18,8.234977787397856,8.24947778644507,8.179144426157066
6.19,8.24504455978906,8.259544491978094,8.189210948232837
6.2,8.255111329843539,8.269611196652098,8.199277473504354
6.21,8.26517809761294,8.279677900486067,8.209344001900984
6.22,8.275244863147769,8.289744603498567,8.219410533353656
6.23,8.285311626497412,8.299811305707754,8.229477067794827
6.24,8.295378387710167,8.309878007131383,8.239543605158442
6.25,8.305445146833264,8.319944707786815,8.249610145379911
6.26,8.31551190391289,8.330011407691032,8.25967668839607
6.2700000000000005,8.325578658994209,8.340078106860634,8.26974323414515
6.28,8.335645412121385,8.350144805311858,8.279809782566748
6.29,8.345712163337613,8.360211503060583,8.289876333601796
6.3,8.355778912685125,8.370278200122334,8.299942887192534
6.3100000000000005,8.365845660205224,8.380344896512295,8.310009443282473
6.32,8.375912405938301,8.390411592245313,8.320076001816377
6.33,8.385979149923852,8.40047828733591,8.33014256274023
6.34,8.396045892200501,8.410544981798282,8.340209126001207
6.3500000000000005,8.40611263280602,8.420611675646315,8.350275691547656
6.36,8.416179371777341,8.430678368893588,8.360342259329062
6.37,8.426246109150584,8.440745061553377,8.370408829296029
6.38,8.436312844961073,8.450811753638668,8.38047540140025
6.390000000000001,8.446379579243343,8.460878445162159,8.39054197559449
6.4,8.456446312031174,8.470945136136265,8.400608551832551
6.41,8.466513043357596,8.48101182657313,8.410675130069265
6.42,8.476579773254908,8.491078516484627,8.420741710260456
6.43,8.486646501754697,8.501145205882368,8.430808292362926
6.44,8.49671322888785,8.51121189477771,8.440874876334432
6.45,8.506779954684573,8.521278583181752,8.450941462133665
6.46,8.516846679174403,8.531345271105357,8.46100804972023
6.47,8.526913402386226,8.541411958559143,8.47107463905462
6.48,8.53698012434829,8.551478645553493,8.481141230098208
6.49,8.547046845088214,8.56154533209856,8.491207822813216
6.5,8.557113564633012,8.571612018204277,8.501274417162701
6.51,8.567180283009098,8.581678703880353,8.51134101311054
6.5200000000000005,8.577247000242302,8.591745389136285,8.521407610621404
6.53,8.587313716357885,8.601812073981357,8.531474209660749
6.54,8.597380431380548,8.61187875842465,8.54154081019479
6.55,8.607447145334449,8.621945442475047,8.551607412190496
6.5600000000000005,8.617513858243207,8.632012126141229,8.561674015615557
6.57,8.627580570129922,8.642078809431688,8.571740620438382
6.58,8.637647281017184,8.652145492354729,8.581807226628078
6.59,8.647713990927084,8.662212174918471,8.591873834154434
6.6000000000000005,8.657780699881222,8.672278857130857,8.601940442987908
6.61,8.667847407900723,8.682345538999654,8.612007053099612
6.62,8.677914115006244,8.692412220532454,8.622073664461292
6.63,8.687980821217986,8.702478901736683,8.632140277045321
6.640000000000001,8.698047526555703,8.712545582619603,8.642206890824685
6.65,8.708114231038712,8.722612263188315,8.652273505772962
6.66,8.718180934685906,8.732678943449766,8.662340121864318
6.67,8.728247637515755,8.742745623410746,8.67240673907349
6.68,8.738314339546328,8.752812303077896,8.682473357375768
6.69,8.748381040795287,8.762878982457709,8.692539976746996
6.7,8.758447741279909,8.772945661556536,8.702606597163546
6.71,8.768514441017087,8.783012340380589,8.712673218602315
6.72,8.778581140023341,8.79307901893594,8.722739841040712
6.73,8.788647838314827,8.803145697228526,8.732806464456639
6.74,8.79871453590734,8.813212375264158,8.742873088828492
6.75,8.808781232816331,8.823279053048513,8.752939714135147
6.76,8.818847929056906,8.833345730587146,8.76300634035594
6.7700000000000005,8.82891462464384,8.843412407885486,8.773072967470666
6.78,8.838981319591579,8.853479084948846,8.783139595459568
6.79,8.849048013914249,8.863545761782419,8.793206224303326
6.8,8.859114707625666,8.873612438391284,8.803272853983044
6.8100000000000005,8.869181400739341,8.883679114780406,8.813339484480247
6.82,8.879248093268485,8.893745790954643,8.823406115776868
6.83,8.889314785226016,8.903812466918744,8.833472747855236
6.84,8.89938147662457,8.913879142677354,8.843539380698074
6.8500000000000005,8.909448167476498,8.923945818235014,8.853606014288484
6.86,8.919514857793885,8.934012493596164,8.863672648609946
6.87,8.929581547588544,8.94407916876515,8.8737392836463
6.88,8.93964823687203,8.954145843746218,8.883805919381746
6.890000000000001,8.949714925655638,8.96421251854352,8.893872555800835
6.9,8.959781613950417,8.974279193161122,8.903939192888455
6.91,8.969848301767172,8.984345867602991,8.91400583062983
6.92,8.97991498911647,8.994412541873013,8.924072469010511
6.93,8.98998167600864,9.004479215974985,8.93413910801637
6.94,9.000048362453786,9.014545889912624,8.944205747633585
6.95,9.010115048461788,9.024612563689558,8.954272387848649
6.96,9.020181734042309,9.034679237309343,8.964339028648345
6.97,9.030248419204796,9.044745910775449,8.97440567001975
6.98,9.040315103958488,9.054812584091275,8.984472311950233
6.99,9.050381788312421,9.064879257260142,8.994538954427433
7.0,9.06044847227543,9.074945930285296,9.00460559743927
7.01,9.070515155856157,9.085012603169915,9.014672240973924
7.0200000000000005,9.080581839063049,9.095079275917106,9.024738885019842
7.03,9.090648521904368,9.105145948529906,9.034805529565721
7.04,9.100715204388196,9.115212621011283,9.044872174600515
7.05,9.110781886522433,9.125279293364144,9.054938820113415
7.0600000000000005,9.120848568314807,9.13534596559133,9.065005466093856
7.07,9.130915249772872,9.145412637695618,9.075072112531505
7.08,9.140981930904019,9.155479309679722,9.085138759416253
7.09,9.151048611715472,9.1655459815463,9.095205406738222
7.1000000000000005,9.161115292214298,9.17561265329795,9.105272054487747
7.11,9.171181972407405,9.185679324937212,9.115338702655377
7.12,9.181248652301552,9.19574599646657,9.125405351231873
7.13,9.191315331903343,9.205812667888454,9.135472000208198
7.140000000000001,9.201382011219243,9.215879339205237,9.145538649575514
7.15,9.21144869025557,9.225946010419245,9.15560529932518
7.16,9.221515369018505,9.236012681532745,9.165671949448745
7.17,9.231582047514086,9.246079352547964,9.175738599937945
7.18,9.241648725748226,9.256146023467071,9.1858052507847
7.19,9.2517154037267,9.26621269429219,9.195871901981105
7.2,9.261782081455163,9.276279365025399,9.205938553519434
7.21,9.271848758939138,9.28634603566873,9.216005205392129
7.22,9.281915436184027,9.296412706224169,9.226071857591801
7.23,9.291982113195118,9.306479376693657,9.236138510111221
7.24,9.302048789977576,9.316546047079097,9.246205162943324
7.25,9.312115466536456,9.326612717382343,9.256271816081199
7.26,9.322182142876699,9.336679387605214,9.266338469518086
7.2700000000000005,9.332248819003135,9.346746057749487,9.276405123247377
7.28,9.342315494920493,9.356812727816896,9.28647177726261
7.29,9.352382170633392,9.366879397809143,9.296538431557465
7.3,9.362448846146352,9.376946067727888,9.306605086125762
7.3100000000000005,9.37251552146379,9.387012737574755,9.316671740961455
7.32,9.382582196590029,9.397079407351335,9.326738396058637
7.33,9.392648871529294,9.407146077059178,9.336805051411528
7.34,9.40271554628572,9.417212746699805,9.346871707014476
7.3500000000000005,9.412782220863345,9.427279416274702,9.356938362861953
7.36,9.422848895266123,9.437346085785322,9.367005018948555
7.37,9.432915569497917,9.447412755233085,9.377071675268999
7.38,9.442982243562506,9.45747942461938,9.387138331818115
7.390000000000001,9.453048917463587,9.467546093945566,9.397204988590847
7.4,9.463115591204772,9.477612763212973,9.407271645582256
7.41,9.473182264789598,9.487679432422896,9.417338302787506
7.42,9.483248938221518,9.497746101576608,9.427404960201873
7.43,9.493315611503913,9.507812770675352,9.437471617820734
7.44,9.503382284640088,9.517879439720343,9.44753827563957
7.45,9.513448957633273,9.527946108712767,9.45760493365396
7.46,9.52351563048663,9.538012777653789,9.467671591859581
7.47,9.533582303203248,9.548079446544541,9.477738250252209
7.48,9.543648975786152,9.558146115386139,9.487804908827709
7.49,9.553715648238294,9.568212784179664,9.49787156758204
7.5,9.563782320562565,9.578279452926182,9.50793822651125
7.51,9.573848992761793,9.588346121626731,9.518004885611473
7.5200000000000005,9.58391566483874,9.598412790282328,9.52807154487893
7.53,9.593982336796108,9.608479458893965,9.538138204309924
7.54,9.604049008636542,9.618546127462615,9.548204863900839
7.55,9.614115680362625,9.628612795989227,9.558271523648143
7.5600000000000005,9.624182351976884,9.63867946447473,9.568338183548379
7.57,9.634249023481793,9.648746132920035,9.578404843598166
7.58,9.644315694879767,9.658812801326027,9.5884715037942
7.59,9.65438236617317,9.668879469693577,9.598538164133247
7.6000000000000005,9.664449037364312,9.678946138023534,9.608604824612147
7.61,9.674515708455454,9.689012806316729,9.618671485227809
7.62,9.684582379448807,9.699079474573974,9.628738145977211
7.63,9.694649050346532,9.709146142796065,9.638804806857395
7.640000000000001,9.704715721150743,9.719212810983779,9.648871467865472
7.65,9.714782391863505,9.729279479137872,9.658938128998615
7.66,9.72484906248684,9.739346147259091,9.66900479025406
7.67,9.734915733022724,9.749412815348162,9.679071451629104
7.68,9.744982403473092,9.759479483405794,9.689138113121103
7.69,9.755049073839832,9.769546151432685,9.699204774727473
7.7,9.765115744124794,9.779612819429511,9.709271436445686
7.71,9.775182414329784,9.789679487396938,9.719338098273269
7.72,9.78524908445657,9.799746155335617,9.729404760207805
7.73,9.79531575450688,9.809812823246181,9.73947142224693
7.74,9.805382424482406,9.819879491129253,9.749538084388334
7.75,9.8154490943848,9.82994615898544,9.759604746629755
7.76,9.825515764215677,9.840012826815336,9.769671408968982
7.7700000000000005,9.835582433976619,9.850079494619521,9.779738071403854
7.78,9.845649103669171,9.860146162398566,9.789804733932257
7.79,9.855715773294845,9.870212830153024,9.799871396552124
7.8,9.865782442855119,9.880279497883441,9.809938059261434
7.8100000000000005,9.875849112351439,9.890346165590346,9.820004722058208
7.82,9.885915781785219,9.90041283327426,9.830071384940515
7.83,9.895982451157838,9.91047950093569,9.840138047906464
7.84,9.906049120470652,9.920546168575134,9.850204710954205
7.8500000000000005,9.91611578972498,9.93061283619308,9.860271374081933
7.86,9.926182458922115,9.94067950379,9.870338037287878
7.87,9.936249128063322,9.950746171366358,9.880404700570312
7.88,9.946315797149838,9.96081283892261,9.890471363927544
7.890000000000001,9.95638246618287,9.970879506459202,9.900538027357921
7.9,9.9664491351636,9.980946173976566,9.910604690859827
7.91,9.976515804093186,9.991012841475127,9.920671354431681
7.92,9.986582472972756,10.001079508955304,9.930738018071935
7.930000000000001,9.996649141803417,10.0111461764175,9.94080468177908
7.94,10.006715810586249,10.021212843862113,9.950871345551635
7.95,10.016782479322309,10.031279511289531,9.960938009388155
7.96,10.026849148012632,10.041346178700136,9.971004673287228
7.97,10.036915816658228,10.051412846094298,9.981071337247469
7.98,10.046982485260086,10.061479513472381,9.991138001267528
7.99,10.057049153819172,10.07154618083474,10.001204665346082
8.0,10.067115822336431,10.081612848181724,10.011271329481838
8.01,10.07718249081279,10.09167951551367,10.021337993673534
8.02,10.08724915924915,10.101746182830913,10.03140465791993
8.03,10.097315827646398,10.111812850133777,10.04147132221982
8.040000000000001,10.107382496005394,10.12187951742258,10.05153798657202
8.05,10.117449164326988,10.13194618469763,10.061604650975374
8.06,10.127515832612005,10.142012851959237,10.071671315428752
8.07,10.137582500861253,10.152079519207692,10.081737979931049
8.08,10.147649169075523,10.16214618644329,10.091804644481181
8.09,10.157715837255587,10.172212853666313,10.101871309078094
8.1,10.167782505402203,10.182279520877039,10.111937973720751
8.11,10.177849173516108,10.19234618807574,10.122004638408145
8.120000000000001,10.187915841598027,10.202412855262683,10.132071303139282
8.13,10.197982509648666,10.212479522438127,10.1421379679132
8.14,10.208049177668716,10.222546189602324,10.152204632728951
8.15,10.218115845658854,10.232612856755527,10.162271297585612
8.16,10.22818251361974,10.242679523897975,10.172337962482276
8.17,10.238249181552023,10.252746191029907,10.18240462741806
8.18,10.248315849456333,10.262812858151555,10.192471292392101
8.19,10.258382517333288,10.272879525263148,10.202537957403553
8.2,10.268449185183494,10.282946192364909,10.212604622451588
8.21,10.27851585300754,10.293012859457052,10.222671287535398
8.22,10.288582520806006,10.303079526539792,10.232737952654192
8.23,10.298649188579457,10.313146193613335,10.242804617807197
8.24,10.308715856328446,10.323212860677886,10.252871282993658
8.25,10.318782524053514,10.333279527733643,10.262937948212834
8.26,10.32884919175519,10.3433461947808,10.273004613464002
8.27,10.338915859433989,10.353412861819548,10.283071278746455
8.28,10.348982527090417,10.363479528850071,10.293137944059502
8.290000000000001,10.359049194724971,10.373546195872553,10.303204609402467
8.3,10.369115862338132,10.383612862887171,10.313271274774689
8.31,10.379182529930373,10.393679529894099,10.32333794017552
8.32,10.389249197502158,10.403746196893506,10.33340460560433
8.33,10.399315865053937,10.413812863885559,10.343471271060498
8.34,10.409382532586154,10.423879530870419,10.35353793654342
8.35,10.41944920009924,10.433946197848247,10.363604602052506
8.36,10.429515867593619,10.444012864819198,10.373671267587177
8.370000000000001,10.439582535069704,10.454079531783425,10.383737933146866
8.38,10.4496492025279,10.464146198741073,10.393804598731023
8.39,10.4597158699686,10.47421286569229,10.403871264339104
8.4,10.469782537392193,10.484279532637219,10.413937929970583
8.41,10.479849204799057,10.494346199575997,10.424004595624941
8.42,10.489915872189561,10.50441286650876,10.434071261301673
8.43,10.499982539564067,10.514479533435644,10.444137927000284
8.44,10.510049206922929,10.524546200356776,10.454204592720291
8.45,10.52011587426649,10.534612867272283,10.464271258461222
8.46,10.530182541595092,10.544679534182292,10.474337924222613
8.47,10.540249208909064,10.554746201086921,10.484404590004013
8.48,10.550315876208728,10.56481286798629,10.49447125580498
8.49,10.560382543494402,10.574879534880518,10.50453792162508
8.5,10.570449210766395,10.584946201769714,10.51460458746389
8.51,10.580515878025007,10.595012868653994,10.524671253320998
8.52,10.590582545270538,10.605079535533463,10.534737919195997
8.53,10.600649212503274,10.615146202408228,10.544804585088496
8.540000000000001,10.6107158797235,10.625212869278394,10.554871250998104
8.55,10.62078254693149,10.635279536144063,10.564937916924446
8.56,10.630849214127517,10.645346203005333,10.57500458286715
8.57,10.640915881311843,10.655412869862303,10.585071248825855
8.58,10.650982548484729,10.665479536715067,10.595137914800207
8.59,10.661049215646425,10.675546203563716,10.60520458078986
8.6,10.671115882797181,10.685612870408344,10.615271246794476
8.61,10.681182549937237,10.695679537249038,10.625337912813725
8.620000000000001,10.69124921706683,10.705746204085886,10.635404578847284
8.63,10.701315884186192,10.715812870918972,10.645471244894836
8.64,10.711382551295548,10.72587953774838,10.65553791095607
8.65,10.72144921839512,10.735946204574192,10.665604577030686
8.66,10.731515885485125,10.746012871396486,10.675671243118389
8.67,10.741582552565772,10.75607953821534,10.685737909218886
8.68,10.751649219637269,10.76614620503083,10.695804575331898
8.69,10.761715886699818,10.776212871843033,10.705871241457148
8.700000000000001,10.771782553753619,10.786279538652018,10.715937907594363
8.71,10.781849220798863,10.796346205457857,10.72600457374328
8.72,10.791915887835739,10.806412872260621,10.73607123990364
8.73,10.801982554864432,10.816479539060376,10.746137906075191
8.74,10.812049221885125,10.82654620585719,10.756204572257685
8.75,10.822115888897994,10.836612872651127,10.76627123845088
8.76,10.83218255590321,10.84667953944225,10.77633790465454
8.77,10.842249222900943,10.856746206230625,10.786404570868433
8.78,10.85231588989136,10.86681287301631,10.796471237092332
8.790000000000001,10.862382556874621,10.876879539799363,10.806537903326017
8.8,10.872449223850884,10.886946206579845,10.816604569569273
8.81,10.882515890820304,10.89701287335781,10.826671235821888
8.82,10.892582557783033,10.907079540133315,10.836737902083653
8.83,10.90264922473922,10.917146206906414,10.846804568354369
8.84,10.912715891689006,10.927212873677162,10.856871234633834
8.85,10.922782558632536,10.937279540445608,10.866937900921858
8.86,10.932849225569946,10.947346207211806,10.87700456721825
8.870000000000001,10.942915892501372,10.957412873975803,10.887071233522827
8.88,10.952982559426946,10.96747954073765,10.897137899835405
8.89,10.963049226346799,10.977546207497392,10.90720456615581
8.9,10.973115893261054,10.987612874255078,10.917271232483868
8.91,10.983182560169839,10.997679541010752,10.92733789881941
8.92,10.993249227073271,11.007746207764459,10.93740456516227
8.93,11.00331589397147,11.017812874516242,10.947471231512287
8.94,11.013382560864553,11.027879541266143,10.957537897869303
8.950000000000001,11.02344922775263,11.037946208014205,10.967604564233163
8.96,11.033515894635816,11.048012874760468,10.977671230603715
8.97,11.043582561514215,11.058079541504972,10.987737896980812
8.98,11.053649228387934,11.068146208247756,10.99780456336431
8.99,11.063715895257078,11.078212874988857,11.007871229754066
9.0,11.073782562121746,11.088279541728314,11.017937896149942
9.01,11.083849228982038,11.098346208466161,11.028004562551804
9.02,11.09391589583805,11.108412875202434,11.038071228959517
9.03,11.103982562689877,11.11847954193717,11.048137895372953
9.040000000000001,11.114049229537612,11.1285462086704,11.058204561791987
9.05,11.124115896381344,11.13861287540216,11.068271228216494
9.06,11.134182563221163,11.14867954213248,11.078337894646353
9.07,11.144249230057156,11.158746208861395,11.088404561081447
9.08,11.154315896889406,11.168812875588934,11.098471227521658
9.09,11.164382563717997,11.178879542315126,11.108537893966876
9.1,11.174449230543008,11.188946209040004,11.118604560416987
9.11,11.18451589736452,11.199012875763595,11.128671226871884
9.120000000000001,11.194582564182609,11.209079542485927,11.138737893331461
9.13,11.20464923099735,11.219146209207029,11.148804559795616
9.14,11.214715897808821,11.229212875926928,11.158871226264248
9.15,11.22478256461709,11.23927954264565,11.168937892737256
9.16,11.23484923142223,11.249346209363223,11.179004559214544
9.17,11.244915898224308,11.25941287607967,11.189071225696019
9.18,11.254982565023393,11.269479542795017,11.199137892181586
9.19,11.265049231819553,11.279546209509288,11.209204558671155
9.200000000000001,11.275115898612851,11.289612876222506,11.21927122516464
9.21,11.28518256540335,11.299679542934696,11.22933789166195
9.22,11.29524923219111,11.30974620964588,11.239404558163006
9.23,11.305315898976197,11.31981287635608,11.24947122466772
9.24,11.315382565758664,11.329879543065317,11.259537891176015
9.25,11.325449232538572,11.339946209773615,11.26960455768781
9.26,11.335515899315977,11.350012876480992,11.279671224203028
9.27,11.345582566090936,11.360079543187469,11.289737890721593
9.28,11.3556492328635,11.370146209893067,11.299804557243432
9.290000000000001,11.365715899633726,11.380212876597803,11.309871223768472
9.3,11.37578256640166,11.390279543301698,11.319937890296641
9.31,11.385849233167358,11.40034621000477,11.330004556827872
9.32,11.395915899930866,11.410412876707037,11.340071223362095
9.33,11.405982566692234,11.420479543408518,11.350137889899246
9.34,11.41604923345151,11.43054621010923,11.36020455643926
9.35,11.426115900208737,11.440612876809189,11.370271222982074
9.36,11.436182566963964,11.450679543508413,11.380337889527626
9.370000000000001,11.446249233717234,11.460746210206915,11.390404556075854
9.38,11.456315900468589,11.470812876904715,11.400471222626699
9.39,11.466382567218071,11.480879543601826,11.410537889180103
9.4,11.476449233965724,11.490946210298265,11.420604555736011
9.41,11.486515900711586,11.501012876994047,11.430671222294368
9.42,11.496582567455699,11.511079543689183,11.440737888855118
9.43,11.506649234198099,11.52114621038369,11.450804555418209
9.44,11.516715900938825,11.531212877077584,11.46087122198359
9.450000000000001,11.526782567677916,11.541279543770875,11.470937888551209
9.46,11.536849234415405,11.551346210463578,11.481004555121016
9.47,11.546915901151328,11.561412877155705,11.491071221692966
9.48,11.556982567885722,11.57147954384727,11.501137888267008
9.49,11.567049234618619,11.581546210538283,11.511204554843099
9.5,11.577115901350052,11.591612877228759,11.52127122142119
9.51,11.587182568080053,11.601679543918708,11.53133788800124
9.52,11.597249234808654,11.611746210608143,11.541404554583202
9.53,11.607315901535886,11.621812877297074,11.551471221167038
9.540000000000001,11.61738256826178,11.631879543985514,11.561537887752705
9.55,11.627449234986365,11.641946210673472,11.571604554340162
9.56,11.63751590170967,11.65201287736096,11.581671220929369
9.57,11.647582568431721,11.662079544047987,11.591737887520289
9.58,11.65764923515255,11.672146210734565,11.601804554112881
9.59,11.66771590187218,11.682212877420703,11.611871220707112
9.6,11.67778256859064,11.69227954410641,11.621937887302943
9.61,11.687849235307956,11.702346210791697,11.632004553900341
9.620000000000001,11.697915902024153,11.712412877476572,11.64207122049927
9.63,11.707982568739256,11.722479544161045,11.652137887099695
9.64,11.718049235453288,11.732546210845124,11.662204553701585
9.65,11.728115902166273,11.742612877528819,11.672271220304907
9.66,11.738182568878234,11.752679544212137,11.682337886909629
9.67,11.748249235589194,11.762746210895086,11.692404553515718
9.68,11.758315902299175,11.772812877577676,11.702471220123147
9.69,11.7683825690082,11.782879544259915,11.712537886731885
9.700000000000001,11.778449235716288,11.792946210941809,11.722604553341904
9.71,11.788515902423459,11.803012877623367,11.732671219953176
9.72,11.798582569129735,11.813079544304594,11.74273788656567
9.73,11.808649235835135,11.8231462109855,11.752804553179363
9.74,11.818715902539681,11.833212877666092,11.762871219794226
9.75,11.828782569243389,11.843279544346377,11.772937886410235
9.76,11.838849235946277,11.85334621102636,11.783004553027363
9.77,11.848915902648367,11.863412877706049,11.793071219645585
9.78,11.858982569349672,11.873479544385448,11.803137886264878
9.790000000000001,11.869049236050213,11.883546211064568,11.81320455288522
9.8,11.879115902750003,11.893612877743411,11.823271219506584
9.81,11.889182569449062,11.903679544421987,11.83333788612895
9.82,11.899249236147405,11.913746211100298,11.843404552752295
9.83,11.909315902845048,11.923812877778353,11.853471219376598
9.84,11.919382569542007,11.933879544456156,11.863537886001836
9.85,11.929449236238296,11.943946211133712,11.87360455262799
9.86,11.93951590293393,11.954012877811028,11.88367121925504
9.870000000000001,11.949582569628925,11.964079544488108,11.893737885882965
9.88,11.959649236323292,11.974146211164959,11.903804552511746
9.89,11.969715903017049,11.984212877841584,11.913871219141365
